date,city,name,platform,address,neighborhood,food_type,categories,rating,num_ratings,price_range,delivery_fee,delivery_time,min_order,is_promoted,is_new,latitude,longitude,restaurant_url,image_url,source_url,crawl_id
2023-06-,Alicante,Restaurante Li Du,Glovo,,,Asiatica 34834,,4.5,71,,,,,False,False,,,https://glovoapp.com/es/es/alicante/restaurante-li-du-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/asiatica_34834/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Restaurante Chino King,Glovo,,,Asiatica 34834,,4.5,109,,,,,False,False,,,https://glovoapp.com/es/es/alicante/restaurante-chino-king-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/asiatica_34834/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Hot Thai Kitchen By Food Away,Glovo,,,Asiatica 34834,,4.65,28,,,,,False,False,,,https://glovoapp.com/es/es/alicante/hot-thai-kitchen-by-food-away-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/asiatica_34834/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Xiao,Glovo,,,Asiatica 34834,,4.5,17,,,,,False,False,,,https://glovoapp.com/es/es/alicante/xiao-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/asiatica_34834/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Shangai Xhino,Glovo,,,Asiatica 34834,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/shangai-xhino-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/asiatica_34834/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Bam Bun,Glovo,,,Saludable 34697,,4.75,27,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/miss-sushi-100-vegano-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,GREENS,Glovo,,,Saludable 34697,,,,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/greens-hen-new/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Miss Poke,Glovo,,,Saludable 34697,,4.75,149,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/miss-poke-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Healthy Poke,Glovo,,,Saludable 34697,,4.45,446,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/healthy-poke-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Healthy Sandwich,Glovo,,,Saludable 34697,,4.5,52,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/healthy-sandwich-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,La Huella Vegana,Glovo,,,Saludable 34697,,4.95,37,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/la-huella-vegana-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Mundo Poke & Sushi,Glovo,,,Saludable 34697,,4.95,12,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/mundo-poke-and-sushi-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Real Vegan Food,Glovo,,,Saludable 34697,,5.0,11,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/real-vegan-food-alcala-de-henares-y-torrejon-de-ardoz/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Metropoke,Glovo,,,Saludable 34697,,2.35,10,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/metropoke-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Donaciones para World Central Kitchen,Glovo,,,Saludable 34697,,,,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/donaciones-para-world-center-kitchen-hen/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alcala De Henares,Salutary Fresh Food,Glovo,,,Saludable 34697,,4.95,152,,,,,False,False,,,https://glovoapp.com/es/es/alcala-de-henares/salutary-fresh-food-alcala-de-henares/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alcala-de-henares/restaurantes_1/saludable_34697/,CC-MAIN-2023-23
2023-06-,Alicante,Pizzeria Corner,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/pizzeria-corner-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Gran Via,Glovo,,,Arabe 34690,,4.9,122,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-gran-via-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,D Kebab,Glovo,,,Arabe 34690,,3.75,72,,,,,False,False,,,https://glovoapp.com/es/es/alicante/d-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebap Auténtica Pizza Napolitana,Glovo,,,Arabe 34690,,4.9,153,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebap-autentica-pizza-napolitana-alcante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Pizzeria España,Glovo,,,Arabe 34690,,4.75,124,,,,,False,False,,,https://glovoapp.com/es/es/alicante/pizzeria-espana-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Ali Kebab,Glovo,,,Arabe 34690,,2.65,19,,,,,False,False,,,https://glovoapp.com/es/es/alicante/ali-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Doner Kebab Amigos,Glovo,,,Arabe 34690,,4.75,92,,,,,False,False,,,https://glovoapp.com/es/es/alicante/doner-kebab-amigos-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Fontana Kebab,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/fontana-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Star Kebab Pizzería,Glovo,,,Arabe 34690,,4.65,97,,,,,False,False,,,https://glovoapp.com/es/es/alicante/star-kebab-pizzeria-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab & Grill Express,Glovo,,,Arabe 34690,,3.95,19,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-and-grill-express-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Amigo Kebab III,Glovo,,,Arabe 34690,,4.8,118,,,,,False,False,,,https://glovoapp.com/es/es/alicante/amigo-kebab-iii-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Amigos Kebab,Glovo,,,Arabe 34690,,4.9,177,,,,,False,False,,,https://glovoapp.com/es/es/alicante/amigos-kebab-alc/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Tono Kebab,Glovo,,,Arabe 34690,,4.9,170,,,,,False,False,,,https://glovoapp.com/es/es/alicante/tono-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Miriam Blasco,Glovo,,,Arabe 34690,,4.6,85,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-miriam-blasco-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,El Golden Doner Kebap,Glovo,,,Arabe 34690,,4.75,76,,,,,False,False,,,https://glovoapp.com/es/es/alicante/el-golden-doner-kebap-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Palamo Pizzería Kebab,Glovo,,,Arabe 34690,,4.1,52,,,,,False,False,,,https://glovoapp.com/es/es/alicante/palamo-pizzeria-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Corner,Glovo,,,Arabe 34690,,4.7,35,,,,,False,False,,,https://glovoapp.com/es/es/alicante/pizzeria-kebab-corner-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Pizzeria Los Ángeles Kebab,Glovo,,,Arabe 34690,,4.6,68,,,,,False,False,,,https://glovoapp.com/es/es/alicante/pizzeria-los-angeles-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Euro Doner Kebab,Glovo,,,Arabe 34690,,4.75,136,,,,,False,False,,,https://glovoapp.com/es/es/alicante/euro-doner-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Amigo Kebab,Glovo,,,Arabe 34690,,4.8,270,,,,,False,False,,,https://glovoapp.com/es/es/alicante/amigo-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Faizan Doner Kebab,Glovo,,,Arabe 34690,,4.5,63,,,,,False,False,,,https://glovoapp.com/es/es/alicante/faizan-doner-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,España Burger Kebap,Glovo,,,Arabe 34690,,3.3,10,,,,,False,False,,,https://glovoapp.com/es/es/alicante/espana-burger-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Sabor Doner,Glovo,,,Arabe 34690,,3.9,10,,,,,False,False,,,https://glovoapp.com/es/es/alicante/sabor-doner-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,El Campello Kebab,Glovo,,,Arabe 34690,,3.95,22,,,,,False,False,,,https://glovoapp.com/es/es/alicante/el-campello-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab House,Glovo,,,Arabe 34690,,4.7,431,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-house/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Doner Kebab New Taj Mahal,Glovo,,,Arabe 34690,,4.8,46,,,,,False,False,,,https://glovoapp.com/es/es/alicante/doner-kebab-new-taj-mahal-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Curry Express,Glovo,,,Arabe 34690,,5.0,31,,,,,False,False,,,https://glovoapp.com/es/es/alicante/curry-express-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Natural Spanish Kebab,Glovo,,,Arabe 34690,,4.6,59,,,,,False,False,,,https://glovoapp.com/es/es/alicante/natural-spanish-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Restaurante Albaraka,Glovo,,,Arabe 34690,,4.95,79,,,,,False,False,,,https://glovoapp.com/es/es/alicante/restaurante-albaraka-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Buen Gusto,Glovo,,,Arabe 34690,,4.6,145,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-buen-gusto-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Riko España,Glovo,,,Arabe 34690,,4.7,68,,,,,False,False,,,https://glovoapp.com/es/es/alicante/riko-espana-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Raman Kebab,Glovo,,,Arabe 34690,,4.65,22,,,,,False,False,,,https://glovoapp.com/es/es/alicante/raman-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kiriaki Pita,Glovo,,,Arabe 34690,,3.45,10,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kiriaki-pita-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Puente Rojo Barbacoa Pizzería,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-puente-rojo-barbacoa-pizzeria-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,The Urban Kebab,Glovo,,,Arabe 34690,,4.6,12,,,,,False,False,,,https://glovoapp.com/es/es/alicante/the-urban-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Döner Kebab Diagonal,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/doner-kebab-diagonal-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Tacos kebab Ihab,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/tacos-kebab-ihab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab & Grill 2,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-and-grill-2-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,La Casa De Kebab,Glovo,,,Arabe 34690,,4.5,12,,,,,False,False,,,https://glovoapp.com/es/es/alicante/la-casa-de-kebab-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Turco Kebab Y Pizzería,Glovo,,,Arabe 34690,,3.75,11,,,,,False,False,,,https://glovoapp.com/es/es/alicante/turco-kebab-y-pizzeria-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Sabor Kebabish,Glovo,,,Arabe 34690,,4.3,14,,,,,False,False,,,https://glovoapp.com/es/es/alicante/sabor-kebabish-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,Kebab Plaza,Glovo,,,Arabe 34690,,,,,,,,False,False,,,https://glovoapp.com/es/es/alicante/kebab-plaza-alicante/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
2023-06-,Alicante,TACOBAB,Glovo,,,Arabe 34690,,4.3,23,,,,,False,False,,,https://glovoapp.com/es/es/alicante/taco-bab-san-vicente-alc/,"https://res.cloudinary.com/glovoapp/image/fetch/f_svg,c_pad,q_auto:low,h_179,w_351,b_transparent/https://glovoapp.com/images/svg/bckg-pattern.svg",https://glovoapp.com/es/es/alicante/restaurantes_1/arabe_34690/?sortingId=2&sort=cerca-de-mi,CC-MAIN-2023-23
